route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
726-2034,726,"Coomera - Coomera Waters",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/726,8DC63F,000000
727-2034,727,"Coomera - Helensvale via Upper Coomera",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/727,8DC63F,000000
728-2034,728,"Beenleigh - Ormeau via Yatala, Jacobs Ridge",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/728,8DC63F,000000
729-2034,729,"Beenleigh - Ormeau via Yatala, Ormeau Hills",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/729,8DC63F,000000
731-2034,731,"Broadbeach - Southport via Isle Capri",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/731,8DC63F,000000
735-2034,735,"Southport - Nerang Station via Ashmore",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/735,8DC63F,000000
736-2034,736,"Broadbeach - Nerang via Highland Park",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/736,8DC63F,000000
737-2034,737,"Ashmore - Southport via Southport Park",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/737,8DC63F,000000
738-2034,738,"Broadbeach - Uni-Hospital via Ashmore",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/738,8DC63F,000000
739-2034,739,"Uni-Hospital - Nerang via Ashmore",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/739,8DC63F,000000
740-2034,740,"Surfers Paradise - Nerang via Ashmore",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/740,8DC63F,000000
741-2034,741,"Broadbeach - Southport via Ashmore, Keebra Park",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/741,8DC63F,000000
742-2034,742,"Molendinar - Southport via Ashmore",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/742,8DC63F,000000
743-2034,743,"Broadbeach - Nerang via Carrara",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/743,8DC63F,000000
744-2034,744,"Broadbeach - Nerang via Highland Park",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/744,8DC63F,000000
745-2034,745,"Broadbeach - Nerang Station",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/745,8DC63F,000000
746-2034,746,"Nerang West - Nerang Station",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/746,8DC63F,000000
747-2034,747,"Southport - Robina via Bundall",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/747,8DC63F,000000
748-2034,748,"Nerang - Robina via Gilston,Worongary, Mudgeeraba",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/748,8DC63F,000000
749-2034,749,"Clearwater - Nerang Station",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/749,8DC63F,000000
750-2034,750,"Robina - Broadbeach via Bond University",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/750,8DC63F,000000
751-2034,751,"Broadbeach - Robina via Mermaid Waters",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/751,8DC63F,000000
752-2034,752,"Broadbeach South station - Robina via Robina Wood",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/752,8DC63F,000000
753-2034,753,"Broadbeach - Burleigh Hds via Robina, Varsity Lks",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/753,8DC63F,000000
754-2034,754,"Broadbeach - Burleigh Heads via Mermaid Waters",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/754,8DC63F,000000
755-2034,755,"Broadbeach - Robina via Merrimac",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/755,8DC63F,000000
756-2034,756,"Broadbeach - West Burleigh via Miami",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/756,8DC63F,000000
757-2034,757,"Reedy Creek - Burleigh Heads via Varsity Lakes",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/757,8DC63F,000000
758-2034,758,"Merrimac - Robina via Mudgeeraba",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/758,8DC63F,000000
759-2034,759,"Robina - Reedy Creek via Varsity Lakes Station",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/759,8DC63F,000000
760-2034,760,"Tweed Heads - Robina via Airport, Varsity Lakes",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/760,8DC63F,000000
763-2034,763,"Lakewoods - The Pines via Elanora",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/763,8DC63F,000000
764-2034,764,"Burleigh Heads - Currumbin Park via The Pines",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/764,8DC63F,000000
765-2034,765,"The Pines - Robina via Burleigh Heads",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/765,8DC63F,000000
766-2034,766,"Currumbin Waters - The Pines",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/766,8DC63F,000000
767-2034,767,"Tugun - The Pines via Currumbin",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/767,8DC63F,000000
768-2034,768,"Tweed Heads - The Pines via John Flynn Hospital",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/768,8DC63F,000000
9999-2128,9999,"Toorbul - Donnybrook (Shopper Service)",,3,https://jp.translink.com.au/travel-information/network-information/buses/T/9999,8DC63F,000000
BDBR-1872,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDBR-1873,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDBR-2072,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDBR-2124,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDBR-2127,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDBR-2152,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDBR-2185,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDBR-2200,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDBR-2201,BDBR,"Airport line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-1872,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-1873,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-1875,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-1898,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-2072,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-2124,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-2127,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-2152,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-2181,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-2182,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-2185,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-2196,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BDVL-2197,BDVL,"Airport line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/airport-line,FFC425,000000
BNBN-2200,BNBN,"Beenleigh line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBN-2201,BNBN,"Beenleigh line - Beenleigh line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-1872,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-1873,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-1875,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-1898,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-2072,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-2124,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-2127,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-2152,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-2181,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-2182,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-2185,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-2196,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNBR-2197,BNBR,"Beenleigh line - Brisbane City",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-1872,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-1873,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-1875,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-1898,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-2072,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-2124,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-2127,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-2152,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-2181,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-2182,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-2185,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-2196,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNFG-2197,BNFG,"Beenleigh line - Ferny Grove line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/beenleigh-line,E31837,FFFFFF
BNVL-2200,BNVL,"Beenleigh line - Varsity Lakes line",,2,https://jp.translink.com.au/travel-information/network-information/trains/T/gold-coast-line,FFC425,FFFFFF
